V1,Date,USDPM,Value,DealDay,黄金涨幅,比特币涨幅,黄金15日均价,黄金15日乖离率,比特币5日均价,比特币5日乖离率,当前黄金投资占比,当前比特币投资占比,黄金投资风险,比特币投资风险,黄金持有份额,比特币持有份额,现金持有份额,总资产,总资产变化率,当前黄金利润,当前比特币利润,牛市,黄金15日后预计份额,预计黄金涨幅,比特币5日后预计份额,预计比特币涨幅,预计现金持有份额,预计总资产,预计总资产变化率,黄金牛市,gold_cow,比特币牛市,bt_cow,黄金购买风险,比特币购买风险,黄金预测spss_黄金涨幅_模型_1,黄金残差spss_黄金涨幅_模型_1,黄金预测spss_比特币涨幅_模型_1,黄金残差spss_比特币涨幅_模型_1
760,43384,1205.55,6248.635833,1,.657667386609072,.485175912504941,.599993305103185,.633956604991621,.105002771727005,.478893221145691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.688888888888889,34,1,30,.66990754946221,.825471442641515,.568768200355615,.0888991862534568,.512274560947924,-.0270986484429822
761,43385,1219.75,6260.530833,1,.642818574514039,.510805112663065,.601143153631144,.703587913702735,.103997086543891,.4967991557134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7,36,1,30,.700494775263011,.831434118852562,.565722341062345,.0770962334516942,.513214116102959,-.00240900343989374
762,43386,1219.75,6247,0,.566144708423326,.509223876663592,.602231074363566,.690683427045548,.102803560348306,.511523584475346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.711111111111111,38,1,30,.703597581206168,.83633735363029,.569356150993179,-.00321144256985278,.508682864993896,.000541011669695932
763,43387,1219.75,6299.399167,0,.566144708423326,.513506390828831,.603318995095988,.677825479810094,.101768248559373,.540933980539849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.722222222222222,40,1,30,.706715884776761,.84613101551977,.576354993871743,-.0102102854484171,.511441410239875,.0020649805889563
764,43388,1229.95,6452.571667,1,.62122030237581,.52016075899328,.60474835556597,.720382297848844,.101208442741384,.589103908715977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.733333333333333,42,1,30,.728287305183665,.86217160160242,.569475246169195,.0517450562066153,.512010838803166,.00814992019011417
765,43389,1230.7,6599.17,1,.570194384449244,.5196995651601,.606132525482451,.708387343884682,.102334406380768,.60807935929473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.744444444444444,44,.966666666666667,28,.731692985513599,.846290426645145,.569143036748951,.00105134770029321,.511346557809782,.00835300735031834
766,43390,1229.05,6596.276154,1,.557235421166306,.509948609830017,.606947629169665,.689216832472926,.103412866226137,.589897274447337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.755555555555556,46,.933333333333333,26,.732709205213484,.818035792390963,.559992672069718,-.00275725090341216,.511627146024898,-.00167853619488048
767,43391,1223,6568.040769,1,.533477321814255,.508235604163921,.607677372922489,.645605090264195,.104444093041336,.566533365273428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.766666666666667,48,.9,24,.725586495057977,.788055610636052,.560408427460618,-.0269311056463632,.512681729002282,-.00444612483836108
768,43392,1227.85,6509.61,1,.592332613390928,.50625905916458,.608494150333908,.664155083306872,.105119318958936,.541620767722952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.777777777777778,50,.866666666666667,22,.739163642741189,.757559715651743,.564584773127818,.02774784026311,.513908176154371,-.0076491169897907
769,43393,1227.85,6488.825833,0,.566144708423326,.508762682830412,.6092992116759,.654768641699594,.10523577229369,.534715693421894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.788888888888889,52,.833333333333333,20,.743437957685965,.733060325909491,.565169972017607,.000974736405718752,.512028713195041,-.00326603036462846
770,43394,1227.85,6531.601667,0,.566144708423326,.512847542495718,.610104273017892,.645406971796469,.105018733575944,.548595689068618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8,54,.8,18,.747720521608224,.71548236445985,.561360119979254,.00478458844407273,.509420017612645,.0034275248830728
771,43395,1222.3,6504.78,1,.536177105831534,.508367373830544,.61072355097327,.606228961493818,.104724835427786,.546478348336468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.811111111111111,56,.766666666666667,16,.742074244177442,.692577289996044,.566430342474004,-.0302532366424707,.510894577961121,-.00252720413057697
772,43396,1235.95,6481.426,1,.639848812095033,.508565028330478,.612363800692921,.665831684376175,.104446616955212,.54496913684626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.822222222222222,58,.733333333333333,14,.769321950897266,.669874722569805,.565223550387921,.0746252617071119,.511426650955277,-.00286162262479882
773,43397,1230.55,6508.31,1,.536987041036717,.511793385162736,.613870152476274,.617426088118798,.104442441177587,.551714791812885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.833333333333333,60,.7,12,.76060288734356,.649921025673691,.569424933733788,-.0324378926970717,.511177608138343,.000615777024392891
774,43398,1230.8,6489.77,1,.567494600431966,.508894452497035,.615282775704219,.602653834176393,.104445473970997,.5470603678994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.844444444444444,62,.666666666666667,10,.763083726780739,.6261711025105,.564670006754097,.00282459367786836,.512163614945882,-.00326916244884662
775,43399,1233.85,6473.753333,1,.582613390928726,.509026222163658,.616230103603528,.609252353412602,.104259657218124,.5459473161051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.855555555555556,64,.633333333333333,8,.772681033686396,.603600456262998,.567849532759534,.0147638581691916,.512938799759527,-.00391257759586951
776,43400,1233.85,6465.9175,0,.566144708423326,.50961918566346,.616702093828978,.603857362020474,.104134825558175,.545926201521843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.866666666666667,66,.6,6,.778284501552818,.581393425106774,.56585845496899,.000286253454336689,.512228885136853,-.00260969947339307
777,43401,1233.85,6457.21,0,.566144708423326,.509553300830149,.617174084054429,.598470622378606,.104057040457439,.544958943815657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.877777777777778,68,.566666666666667,4,.783890717252076,.558871328290614,.570944531707794,-.00479982328446817,.51160383365057,-.00205053282042066
778,43402,1230.8,6382.668333,1,.549676025917927,.505204901831598,.617543977103452,.576867013257529,.103653462256077,.532564031485205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.888888888888889,70,.533333333333333,2,.784096715414757,.532543822484573,.559234101519364,-.00955807560143688,.510862747975923,-.00565784614432482
779,43403,1225.4,6309.452857,1,.536987041036718,.50527078666491,.617391668200913,.547805391229269,.10307425895526,.523108203207698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9,72,.5,0,.781819195279347,.507195031668163,.572253398816064,-.0352663577793457,.511901347272583,-.00663056060767367
780,43404,1214.95,6301.61,1,.509719222462203,.50961918566346,.61686444507674,.494137245759116,.102521311048986,.529692006147612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.911111111111111,74,.466666666666667,-2,.771347702837786,.487187438047155,.56355764525323,-.053838422791027,.512140942474619,-.00252175681115878
781,43405,1231.15,6342.280833,1,.653617710583154,.512715772829095,.616934741493296,.585793450259991,.102124173181576,.546233315546504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.922222222222222,76,.433333333333333,-4,.809269218936577,.470495694076986,.567630393284336,.0859873172988175,.511135271579969,.00158050124912591
782,43406,1232.1,6387.674167,1,.571274298056155,.513045196995652,.617239359298374,.58774474230413,.101900814585002,.561329241911421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.933333333333333,78,.4,-6,.817318999187275,.453322637556503,.565119257054228,.00615504100192642,.511470067375854,.00157512961979802
783,43407,1232.1,6390.42,0,.566144708423326,.510212149163263,.617381625855691,.586125338381234,.101925713998549,.561631013788507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.366666666666667,-8,.824179737680951,.431223127591573,.569162356389586,-.00301764796626016,.512039903835754,-.00182775467249181
784,43408,1232.1,6391.873333,0,.566144708423326,.510146264329951,.617523892413008,.584506680622249,.102190459828923,.55778410881343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.333333333333333,-10,.823640724647209,.407742108234872,.567553299601697,-.00140859117837094,.511921018864213,-.00177475453426169
785,43409,1232.25,6436.965,1,.56695464362851,.513045196995652,.617671180142936,.58368664297723,.102625238583055,.562310621062649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.3,-12,.823367652111417,.387049436813862,.571795378626024,-.00484073499751428,.511590256773527,.00145494022212439
786,43410,1231.6,6437.76,1,.562634989200864,.51008037949664,.617982492844829,.576445519888706,.102931930713185,.557660212919287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.266666666666667,-14,.820956358122939,.363300850902123,.573011323274806,-.0103763340739427,.51172333394557,-.00164295444893037
787,43411,1229.95,6538.79,1,.557235421166308,.516734747661088,.617781645940381,.569323665069428,.103417335416383,.5753975588549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.233333333333333,-16,.81858478046812,.347007387098682,.560572835431815,-.00333741426550774,.512304867068386,.0044298805927028
788,43412,1224.15,6486.251667,1,.534827213822894,.506654368164449,.617567409242305,.53869102432977,.103725159824676,.557379958505357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.944444444444444,80,.2,-18,.808384111101814,.318807526182284,.569147935068955,-.0343207212460601,.511034289599669,-.0043799214352209
789,43413,1211.4,6444.97,1,.497300215982721,.507379101330874,.616918004251259,.473276413940183,.103895713573905,.544402089672634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.955555555555556,82,.166666666666667,-20,.794001045842081,.292285895860987,.564807827234935,-.0675076112522137,.511840811985543,-.00446171065466916
790,43414,1211.4,6399.033333,0,.566144708423326,.507115561997628,.616166502083786,.481707936314147,.103773871876735,.534802764806046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.966666666666667,84,.133333333333333,-22,.804208742792611,.266889320680413,.567948728911473,-.00180402048814696,.511318415106353,-.00420285310872513
791,43415,1211.4,6378.268333,0,.566144708423326,.508762682830412,.615414999916314,.490160050670235,.103582776513731,.532552157636157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.977777777777778,86,.1,-24,.814423296873188,.24393986849284,.566006736222167,.000137972201159218,.511928287894825,-.00316560506441219
792,43416,1205.55,6408.53,1,.534557235421166,.512056924495981,.614467672017005,.467326648655335,.103164363595751,.54664834996555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.988888888888889,88,.0666666666666667,-26,.814219774002227,.226433900538528,.568755591856813,-.0341983564356475,.51182688292264,.000230041573341064
793,43417,1202.1,6372.063333,1,.547516198704104,.507708525497431,.613506954324066,.45834525043997,.102797575064903,.543193692420062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.0333333333333333,-28,.81862896839651,.203083499575881,.567226932921119,-.0197107342170151,.511216109266394,-.00350758376896335
794,43418,1203.25,6176.155,1,.572354211663068,.497232837000922,.612765494501816,.473299403912299,.101934104555561,.506937233379505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.823608701502796,.168810098715375,.571129135641086,.00122507602198157,.511999843984382,-.0147670069834597
795,43419,1211.85,5756.77,1,.612580993520518,.482474634339175,.612661723601185,.523889043709174,.0998710669747833,.430427089016935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.840455051555155,.143332220642639,.574029457470832,.0385515360496856,.512235600161531,-.0297609658223554
796,43420,1222.4,5596.1925,1,.623110151187906,.49953880616682,.612368821865533,.587872974925229,.0973589325408264,.426221956486334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.861761700650101,.141931911509949,.569293003994834,.0538171471930716,.512882501314543,-.0133436951477226
797,43421,1222.4,5558.243333,0,.566144708423326,.507642640664119,.61204411937001,.591601326738454,.0946276955881238,.458875064478716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.863003241803905,.152805396471412,.570818282156112,-.00467357373278598,.510931318291755,-.00328867762763623
798,43422,1222.4,5572.44,0,.566144708423326,.511002767162999,.611719416874487,.595333636592258,.092059196186577,.505415418199301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.864246100985222,.168303334260367,.572462480526975,-.00631777210364919,.510939157882203,6.360928079625E-005
799,43423,1221.6,5303.9425,1,.561825053995679,.492423244169192,.611367934791705,.594771416338409,.0892575304624583,.476652338596919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.86405888164069,.158725228752774,.570905894863861,-.00908084086818179,.511286452668784,-.0188632084995914
800,43424,1223,4671.97,1,.573704103671707,.468507049677164,.611058295814016,.606402051497177,.0857730046416016,.348067594947824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.86793188314856,.115906509117625,.569464202223701,.0042399014480062,.512697286190101,-.0441902365129365
801,43425,1226.1,4491.98,1,.582883369330453,.498286994333904,.610874186151606,.626391546748063,.0822261232183321,.352236028645599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.874588385067105,.117294597538985,.564961125412517,.0179222439179361,.513344631120458,-.0150576367865534
802,43426,1227.05,4548.7975,1,.571274298056156,.513769930162077,.61077711014779,.632990531179964,.0789836452778411,.429119371499351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.876785846882928,.142896750709284,.56295531891022,.00831897914593536,.510357004146059,.00341292601601751
803,43427,1223.65,4309.3375,1,.547786177105832,.494333904335222,.610760372905752,.613585901933228,.0749263874647524,.427111547574175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.870324105343765,.1422281453422,.567137201007078,-.0193510239012455,.512355494906408,-.0180215905711862
804,43428,1223.65,4352.98,0,.566144708423326,.512913427329029,.611170435335665,.608853433504847,.0718717659806848,.506320590972515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,-30,.868748193357114,.168604756793848,.566318183852526,-.000173475429199501,.513098392229343,-.000184964900313756
805,43429,1223.65,3823.511667,0,.566144708423326,.475227302674924,.611580497765578,.60412731128113,.0691464018866034,.369530398257586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.0333333333333333,-28,.867174394656616,.145253622619776,.568051840895337,-.00190713247201123,.508293683569654,-.0330663808947303
806,43430,1223.4,3920.536667,1,.564794816414687,.516471208327843,.611982191574472,.598065595877185,.0673108478222644,.446084473171688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.0666666666666667,-26,.865155843427103,.192946129566172,.566586452037407,-.00179163562272052,.513205623868487,.00326558445935565
807,43431,1221.2,3793.35,1,.5542656587473,.501713005666096,.612506067250238,.579400875558696,.0648842472322463,.451745529784108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.1,-24,.858940491561046,.217031261418108,.565920054983723,-.0116543962364232,.509635878130081,-.00792287246398541
808,43432,1213.25,4103.453846,1,.523218142548596,.530504677823165,.612879307747669,.52945883429182,.0642229208048355,.592702589533678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.133333333333333,-22,.842309791819176,.286169962314715,.566266675341338,-.043048532792742,.516054332086747,.0144503457364184
809,43433,1226.25,4263.783333,1,.63633909287257,.520621952826459,.613649220881383,.595297316162441,.0639364089231099,.665223231280472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.166666666666667,-20,.864234006282093,.332519336016397,.568669285552977,.0676698073195933,.509565994248897,.0110559585775628
810,43434,1217.55,4278.77,1,.519168466522678,.511002767162999,.613840025440608,.543213148104484,.0653987608925962,.632466002637815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.166666666666667,-20,.846889978318793,.321611178878393,.566470481151797,-.0473020146291191,.508892875072433,.00210989209056643
811,43435,1217.55,4116.7775,0,.566144708423326,.499472921333509,.613677674192846,.545060546780012,.0660291132614152,.552574274094786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.166666666666667,-20,.847505162077744,.295007233273564,.569084103351701,-.00293939492837529,.512545536674813,-.0130726153413037
812,43436,1217.55,4167.546667,0,.566144708423326,.513374621162208,.613515322945085,.546908923189816,.0672310840839079,.543242387061319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.166666666666667,-20,.848120671422209,.291899714891419,.566669109870682,-.000524401447355368,.512885460861647,.000489160300561674
813,43437,1230.3,4140.6,1,.634989200863931,.508367373830544,.613779771369274,.617031320290927,.0673504026059935,.530006908010126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.166666666666667,-20,.871471429656879,.287492300367372,.569360697881014,.0656285029829167,.511819632573655,-.00345225874311051
814,43438,1240.3,3961.493333,1,.620140388768899,.498286994333904,.614405744221467,.66714209853361,.0663794058228199,.483313755827459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.2,-18,.888158318811692,.294143480690544,.571543730498571,.0485966582703279,.51185322480484,-.0135662304709355
815,43439,1235.9,3858.349167,1,.542386609071275,.503294241665569,.614837565066028,.636956114289042,.06502895666333,.474312972890834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.233333333333333,-16,.878106386058251,.313346219972648,.562278594841921,-.0198919857706461,.51053191824777,-.00723767658220117
816,43440,1242.55,3744.98,1,.602051835853131,.502635393332455,.615388220329054,.668667730954682,.0638346922930498,.457027671239155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.266666666666667,-14,.888666354407909,.329790214522639,.574699674619646,.0273521612334847,.510282976170336,-.00764758283788091
817,43441,1243.3,3405.643333,1,.570194384449244,.487745421004085,.615932180695265,.666676741841216,.0613873546821355,.374255514658022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.3,-12,.888003355033125,.324427086381121,.565325679673031,.00486870477621342,.51014149501973,-.0223960740156447
818,43442,1243.3,3435.34,0,.566144708423326,.51199103966267,.616589954307329,.659095562691034,.0591219631994499,.442469912493251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.333333333333333,-10,.885478822376114,.369342480860253,.571032833724647,-.00488812530132079,.513523335775689,-.00153229611301971
819,43443,1243.3,3453.66,0,.566144708423326,.511266306496245,.617247727919393,.651530541395688,.0574907331464169,.493534785621549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.366666666666667,-8,.882959670284764,.408547083611976,.559977623071796,.00616708535152975,.511669897800923,-.000403591304678831
820,43444,1245.35,3523.96,1,.577213822894168,.514692317828436,.61797412422381,.654873781173137,.0564166294529929,.555565175414712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.4,-6,.884072969130655,.451403203413099,.564047077428211,.0131667454659578,.511901612030139,.00279070579829686
821,43445,1245.3,3426.19,1,.565874730021599,.503689550665437,.618707215425042,.646182916416147,.0553926324153538,.539723256666645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.433333333333333,-4,.881178911166577,.468327844469993,.566388085497115,-.000513355475516761,.510761825040101,-.00707227437466397
822,43446,1245.75,3407.28,1,.568574514038877,.508894452497035,.619529014009071,.639340583013556,.0553978896133826,.53071078079584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.466666666666667,-2,.878900414143514,.487526690005015,.563425123729644,.00514939030923317,.513553008944324,-.00465855644728923
823,43447,1242.75,3406.7625,1,.549946004319654,.51008037949664,.620516511289269,.611053827204126,.0553060947787168,.533117634984356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.5,0,.869480924458974,.510528172449791,.566548319526988,-.016602315207334,.511684234701456,-.00160385520481604
824,43448,1235.35,3278.374167,1,.526187904967602,.501647120832784,.620821129094347,.565629970872047,.0547430527330688,.488687347373045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.533333333333333,2,.854354780300392,.517932886675224,.566335166954872,-.0401472619872693,.511163310189562,-.00951618935677803
825,43449,1235.35,3242.42,0,.566144708423326,.507774410330742,.621416974910874,.558912774707105,.0538387077850563,.497463667533924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.566666666666667,4,.852117953977466,.543055401288797,.566281663027205,-.000136954603879197,.513431894054358,-.00565748372361606
826,43450,1235.35,3271.238333,0,.566144708423326,.511925154829358,.6220128207274,.55220844777283,.0533409818589443,.526073231527527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.6,6,.849885413108352,.574782386098666,.565179693769237,.000965014654089147,.510836438542099,.00108871628725879
827,43451,1241.65,3392.405,1,.600161987041038,.518052444327316,.622819555793596,.578763327226055,.0532932013265095,.586514055265905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.858728187966276,.617109180403546,.567054696892986,.0331072901480523,.509658240420864,.008394203906452
828,43452,1246.3,3556.54,1,.591252699784017,.520885492159705,.623355147538788,.598995088346079,.053774307121249,.650957706287816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.666666666666667,10,.865465364419244,.660768916193843,.566017535542127,.0252351642418894,.510809766412405,.0100757257473001
829,43453,1255,3808.0425,1,.613120950323974,.526617472657794,.623847222454683,.642540007519471,.0554756741776913,.715982898015408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.7,12,.879965822503984,.704622305039131,.569445421592135,.043675528731839,.512031997374358,.0145854752834365
830,43454,1259.75,3982.850833,1,.591792656587473,.521544340492819,.624645588899861,.660259498055554,.0578540391815141,.721164408555369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.733333333333333,14,.8858664128525,.728547748048938,.571293767960396,.020498888627077,.511999881470181,.00954445902263706
831,43455,1258.15,4135.19,1,.557505399568035,.520094874159968,.625167790851423,.645318537781968,.0606291699813239,.704592359481807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.733333333333333,14,.880891073081395,.723029255707442,.568934905441889,-.0114295058738534,.511864558118627,.00823031604134113
832,43456,1258.15,3910.973333,0,.566144708423326,.495322176834893,.62566488693993,.639689319238638,.0622948823211258,.563831503912288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.733333333333333,14,.879016543306466,.676155890802792,.569326267038032,-.00318155861470627,.512320091259678,-.0169979144247854
833,43457,1258.15,4027.478333,0,.566144708423326,.517723020160759,.626161983028436,.634069038518411,.0638076005930374,.572591333002584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.733333333333333,14,.877144989826631,.679072913889861,.564635509025123,.00150919939820368,.513962513181306,.0037605069794527
834,43458,1258.15,3995.17,0,.566144708423326,.507972064830676,.626659079116943,.628457674351557,.0644086796910669,.544281961372982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.733333333333333,14,.875276405559068,.669645893137203,.565709425824355,.000435282598971032,.509288422197399,-.00131635736672322
835,43459,1258.15,3813.88,0,.566144708423326,.498155224667282,.627087552513097,.623628081873454,.0638659222882644,.484285191770694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.7,12,.87366815126386,.627466968859641,.561870736383437,.00427397203988887,.511257966652748,-.0131027419854667
836,43460,1258.15,3825.379167,0,.566144708423326,.510805112663065,.627517699633454,.618786257852571,.0628707675618912,.513567335345604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.666666666666667,10,.872055823864906,.615017922670086,.564677766949318,.00146694147400783,.511681043144873,-.000875930481808127
837,43461,1268,3848.21,1,.619330453563715,.51152984582949,.628262506904112,.665614386291436,.0626691631606729,.52810394886296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.666666666666667,10,.887649590635048,.619858614971366,.566319405075042,.0530110484886723,.510189142775244,.00134070305424595
838,43462,1279,3743.905,1,.625539956803456,.503228356832257,.629475956951813,.713438646744779,.0617582868692415,.507773615369955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.666666666666667,10,.903575069366012,.613088613918195,.566654974506192,.0588849822972644,.511591584465307,-.00836322763304956
839,43463,1279,3912.285833,0,.566144708423326,.52114903149295,.630937118181666,.696872664968958,.0614920516000198,.585660968050499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.898058597434663,.616825102360816,.567537976485104,-.00139326806177771,.512794475203278,.00835455628967231
840,43464,1279,3770.36,0,.566144708423326,.500790617999736,.632398279411518,.680383234857154,.0613522594136963,.529379367323089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.892567617207432,.598083329318589,.567866239951015,-.00172153152768904,.512427349833928,-.0116367318341918
841,43465,1279,3791.545833,0,.566144708423326,.511463960996179,.633859440641371,.663969827012865,.0612435821220954,.541188886786555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.887101952395284,.602015899299923,.567093405433767,-.000948697010440332,.513691018269343,-.0022270572731643
842,43466,1279,3752.271667,0,.566144708423326,.507510870997496,.635109712621554,.649985323754179,.0609354150880353,.532586244782864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.882445112810142,.599151219512694,.567516312751211,-.00137160432788468,.509793906734352,-.00228303573685526
843,43467,1282.9,3855.88,1,.5872030237581,.516866517327711,.636334878738681,.657912019543612,.0612950940876577,.567081577497779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.633333333333333,8,.885084702508023,.610638165306761,.56194957774685,.0252534460112505,.513149837592552,.00371667973515883
844,43468,1290.45,3865.7975,1,.606911447084233,.510673342996442,.637521549199123,.686393654980766,.0611457672101623,.575279119901201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.6,6,.894569087108595,.5911679469271,.561529014081743,.0453824330024901,.511075184260786,-.000401841264344133
845,43469,1279.9,3822.626667,1,.509179265658748,.507247331664251,.638196060053225,.620663387018274,.0613136548859842,.552509995790786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.566666666666667,4,.872680907877085,.561385828598332,.565598014609362,-.0564187489506147,.511093048297338,-.00384571663308753
846,43470,1279.9,3856.62,0,.566144708423326,.512254578995915,.638924130081845,.61261776727976,.0615226820017495,.561353557854743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,.533333333333333,2,.87000171650416,.542130734765629,.565704895148628,.000439813274697827,.512487000023627,-.000232421027712354
