Date,USD (PM),Value,able_trade_gold,gold_growth_rate,bit_growth_rate,gip,bip,gir,bir,C,G,B,total property,gold_macd,bit_macd,gold_quantile,bit_quantile
2018-12-23,1258.15,4027.478333,0.0,0.0,0.0297892596241847,,,,,,,,,0.3445766374470622,51.91323285152998,0.8189415041782729,0.8189415041782729
2018-12-24,1258.15,3995.17,0.0,0.0,-0.0080219756206444,,,,,,,,,0.5149530878826738,-17.74730757887812,0.8413729128014842,0.8368860055607044
2018-12-25,1258.15,3813.88,0.0,0.0,-0.0453772930813957,,,,,,,,,0.1660184726246711,10.76337549456781,0.8435185185185186,0.8371877890841813
2018-12-26,1258.15,3825.379167,0.0,0.0,0.0030150835894154,,,,,,,,,0.3811678482664149,-10.851089677687128,0.8371877890841813,0.8371877890841813
2018-12-27,1268.0,3848.21,1.0,0.0078289552120175,0.0059682536039701,,,,,,,,,1.3147319701195244,10.632180956594084,0.8234750462107209,0.8421052631578947
2018-12-28,1279.0,3743.905,1.0,0.0086750788643533,-0.0271048097686976,,,,,,,,,1.7289614780533782,-20.869666032587304,0.8302583025830258,0.8451612903225807
2018-12-29,1279.0,3912.285833,0.0,0.0,0.044974654271409,,,,,,,,,0.7959960309270429,28.4068692893602,0.8535911602209945,0.8535911602209945
2018-12-30,1279.0,3770.36,0.0,0.0,-0.0362769590613395,,,,,,,,,1.1467635689135989,-30.80839786305677,0.8535911602209945,0.8537258509659613
2018-12-31,1279.0,3791.545833,0.0,0.0,0.0056190477832355,,,,,,,,,0.4737450482700467,19.47212514962212,0.8547794117647058,0.8631772268135904
2019-01-01,1279.0,3752.271667,0.0,0.0,-0.0103583519044328,,,,,,,,,0.7656606460808462,-22.97061122537974,0.8587155963302753,0.8560953253895509
2019-01-02,1282.9,3855.88,1.0,0.0030492572322127,0.0276121619634317,,,,,,,,,0.7727071808066484,23.57946085507956,0.8560953253895509,0.8560953253895509
2019-01-03,1290.45,3865.7975,1.0,0.0058851040611115,0.0025720458105542,,,,,,,,,1.4927985195036229,-10.7941460148312,0.8489010989010989,0.8563586459286368
2019-01-04,1279.9,3822.626667,1.0,-0.0081754426750358,-0.0111673808573781,,,,,,,,,-0.8640823198555552,6.804748770990557,0.8455210237659964,0.8401826484018264
2019-01-05,1279.9,3856.62,0.0,0.0,0.0088926635952858,,,,,,,,,0.9244370876173632,0.1474991582736606,0.8412408759124088,0.8412408759124088
2019-01-06,1279.9,3920.456667,0.0,0.0,0.0165524907820838,,,,,,,,,-0.5109600695273429,9.893111795887762,0.8412408759124088,0.8412408759124088
2019-01-07,1292.2,4036.093333,1.0,0.0096101257910773,0.0294957133370095,,,,,,,,,2.1112853591399414,17.648870700549082,0.8632634457611669,0.855191256830601
2019-01-08,1286.45,4032.25,1.0,-0.0044497755765361,-0.0009522408633556,,,,,,,,,-0.960951899542792,3.479211213553981,0.8780709736123748,0.8881818181818182
2019-01-09,1288.6,4034.138333,1.0,0.0016712658867424,0.000468307520615,,,,,,,,,1.4933267628847062,13.7619155184413,0.8881818181818182,0.8881818181818182
2019-01-10,1291.9,3812.585833,1.0,0.0025609188266336,-0.0549194107171931,,,,,,,,,-0.0421316390988408,-28.146143265624858,0.8919164396003633,0.8802177858439202
2019-01-11,1288.95,3646.25,1.0,-0.0022834584720179,-0.0436280887266256,,,,,,,,,0.4303716090576728,-11.239613603367276,0.8803263825929284,0.8777173913043478
2019-01-12,1288.95,3646.345833,0.0,0.0,2.628261912920311e-05,,,,,,,,,0.1143891508853158,-19.516541069521622,0.8877828054298642,0.8877828054298642
2019-01-13,1288.95,3599.841667,0.0,0.0,-0.0127536355929626,,,,,,,,,0.135333849835959,-11.721193766456622,0.8877828054298642,0.9680232558139535
2019-01-14,1292.75,3531.96,1.0,0.0029481360797548,-0.0188568479614745,,,,,,,,,0.6957517647171443,-22.627666780915376,0.9159132007233273,0.935862691960253
2019-01-15,1294.4,3656.785,1.0,0.0012763488686908,0.0353415667221598,,,,,,,,,0.1768103306175987,9.597847453961036,1.1313465783664458,0.9232851985559567
2019-01-16,1292.3,3621.270833,1.0,-0.0016223733003709,-0.0097118553592841,,,,,,,,,0.2967524358496831,-19.627468623771332,0.9232851985559567,0.9232851985559567
2019-01-17,1290.7,3621.43,1.0,-0.0012381026077535,4.395335431675998e-05,,,,,,,,,-0.2125030292839653,6.471175059490349,0.9287646528403968,0.9333333333333333
2019-01-18,1284.2,3632.395,1.0,-0.0050360269621135,0.0030278094564854,,,,,,,,,-0.5282581237957515,-11.302422576861034,0.9432943294329433,0.939748201438849
2019-01-19,1284.2,3690.523333,0.0,0.0,0.0160027565834663,,,,,,,,,-0.2648887937110373,11.607431261076384,0.9433962264150944,0.9433962264150944
2019-01-20,1284.2,3703.98,0.0,0.0,0.0036462760930605,,,,,,,,,-0.2107147247441645,-5.25842820171124,0.9433962264150944,0.9433962264150944
2019-01-21,1279.55,3548.4275,1.0,-0.0036209313191092,-0.0419960420952597,,,,,,,,,-0.8877640131978382,-12.747682006182345,0.9416517055655296,0.947085201793722
2019-01-22,1282.1,3540.02,1.0,0.0019928881247313,-0.0023693593852487,,,,,,,,,0.2952833303664164,-4.594843703004926,0.9077060931899642,0.9337511190689346
2019-01-23,1279.8,3587.35,1.0,-0.0017939318305904,0.0133699809605595,,,,,,,,,-0.9502113421725936,-1.9458676566591748,0.9337511190689346,0.9337511190689346
2019-01-24,1283.7,3566.4,1.0,0.003047351148617,-0.0058399654340947,,,,,,,,,0.7587296193314472,-5.645436482042442,0.9302325581395349,0.938337801608579
2019-01-25,1293.9,3586.25,1.0,0.007945781724702,0.0055658366980708,,,,,,,,,0.6445776119575441,1.23341074826061,0.9383928571428571,0.9295272078501338
2019-01-26,1293.9,3577.79,0.0,0.0,-0.0023590101080515,,,,,,,,,0.5609026689039496,-4.545107671436426,0.9197860962566845,0.9197860962566845
2019-01-27,1293.9,3576.3,0.0,0.0,-0.0004164582046458,,,,,,,,,0.3390982964235007,0.3919998404775242,0.9197860962566845,0.9020480854853072
2019-01-28,1302.15,3554.5,1.0,0.0063760723394389,-0.0060956854849985,,,,,,,,,1.4830873788859975,-5.463056833661938,0.9012455516014235,0.8942222222222223
2019-01-29,1307.55,3448.58,1.0,0.0041469876742309,-0.0297988465325643,,,,,,,,,0.8671579893642303,-13.59124083071316,0.8303730017761989,0.8243123336291038
2019-01-30,1310.7,3421.6,1.0,0.0024090856946197,-0.0078235099664209,,,,,,,,,1.401431822741074,-6.96987212201941,0.8243123336291038,0.8243123336291038
2019-01-31,1323.25,3470.0,1.0,0.0095750362401769,0.014145429039046,,,,,,,,,2.121082774553116,-2.534320069200362,0.8280141843971631,0.8280141843971631
2019-02-01,1318.7,3444.81,1.0,-0.003438503684111,-0.0072593659942363,,,,,,,,,0.3915100818369694,-7.5129587165448015,0.8414526129317981,0.8353982300884956
2019-02-02,1318.7,3475.33,0.0,0.0,0.0088597048893843,,,,,,,,,1.2622358595321543,2.0076752132101774,0.8373121131741822,0.8373121131741822
2019-02-03,1318.7,3506.22,0.0,0.0,0.0088883645581858,,,,,,,,,0.350750653408042,-0.4666262343997687,0.8373121131741822,0.8303886925795053
2019-02-04,1312.15,3456.02,1.0,-0.0049670129673162,-0.0143174130545144,,,,,,,,,-0.1310831983100655,-5.446773629635516,0.8075904677846425,0.8130511463844797
2019-02-05,1314.2,3452.35,1.0,0.0015623213809396,-0.001061915150954,,,,,,,,,0.5666512017353256,-0.6185734770357385,0.8317180616740089,0.8362676056338029
2019-02-06,1312.4,3467.34,1.0,-0.0013696545426875,0.0043419699624893,,,,,,,,,-0.3822090205872968,-1.7006162711118122,0.8362676056338029,0.8362676056338029
2019-02-07,1310.0,3405.7,1.0,-0.001828710758915,-0.0177773163289438,,,,,,,,,0.1126722840525644,-8.107277443887881,0.841688654353562,0.8550087873462214
2019-02-08,1314.85,3394.76,1.0,0.0037022900763358,-0.0032122617964,,,,,,,,,0.3159537124794696,-2.8490720314611053,0.8498683055311677,1.0799112097669257
2019-02-09,1314.85,3661.08,0.0,0.0,0.0784503175482212,,,,,,,,,0.1437933310623833,29.157583585414613,0.85,0.85
2019-02-10,1314.85,3664.38,0.0,0.0,0.0009013733652365,,,,,,,,,0.1312162801453098,-0.8187919977265778,0.85,0.8404907975460123
2019-02-11,1306.4,3686.29,1.0,-0.006426588584249,0.0059791833816361,,,,,,,,,-0.9168455343179858,20.719265210302467,0.8598949211908932,0.8643919510061242
2019-02-12,1310.0,3629.47,1.0,0.0027556644213104,-0.0154138713991574,,,,,,,,,0.4455583279297741,-6.840387463412867,0.8645104895104895,0.8646288209606987
2019-02-13,1312.8,3632.42,1.0,0.0021374045801526,0.0008127908482506,,,,,,,,,-0.1154607857460803,12.400394298661013,0.8646288209606987,0.8646288209606987
2019-02-14,1311.45,3614.5,1.0,-0.0010283363802558,-0.0049333502183117,,,,,,,,,0.0052150608084957,-5.316531161801379,0.8577661431064573,0.8622493461203139
2019-02-15,1316.55,3600.31,1.0,0.003888825345991,-0.0039258541983677,,,,,,,,,0.6796065028194533,4.6464813713323,0.8414634146341463,0.8381201044386423
2019-02-16,1316.55,3608.2,0.0,0.0,0.0021914779560648,,,,,,,,,-0.0787528179206873,-0.9202066518809032,0.9707955689828801,0.9707955689828801
2019-02-17,1316.55,3619.55,0.0,0.0,0.0031456127709108,,,,,,,,,0.5108210324217026,2.964662129014528,0.9707955689828801,0.84
2019-02-18,1325.5,3670.74,1.0,0.0067980707151266,0.0141426420411375,,,,,,,,,1.021797484583601,7.429165762292484,0.840139009556907,0.8342013888888888
2019-02-19,1334.15,3910.8,1.0,0.0065258393059223,0.0653982575720428,,,,,,,,,1.5277089462524174,31.255432958434824,0.8664353859496965,0.8648180242634316
2019-02-20,1343.75,3926.53,1.0,0.0071955926994715,0.0040221949473253,,,,,,,,,1.8124742300278167,8.834747127212552,0.8648180242634316,0.8648180242634316
2019-02-21,1331.25,3987.18,1.0,-0.0093023255813953,0.0154462082296581,,,,,,,,,-0.5227143853028906,25.63898610953538,0.8528138528138528,0.8538062283737025
2019-02-22,1329.05,3944.88,1.0,-0.0016525821596244,-0.0106090018509321,,,,,,,,,0.7388686041170018,2.6121592615374998,0.9083484573502723,0.8375108038029386
2019-02-23,1329.05,3983.48,0.0,0.0,0.0097848350266674,,,,,,,,,-0.1945124196211622,18.78590864938116,0.7962003454231433,0.7962003454231433
2019-02-24,1329.05,4139.6,0.0,0.0,0.0391918623916777,,,,,,,,,0.3300359660528329,24.318369129763937,0.7962003454231433,0.7825711820534944
2019-02-25,1331.05,3766.89,1.0,0.0015048342801249,-0.0900352691081265,,,,,,,,,0.2742004463841851,-37.73288103756397,0.7551724137931034,0.7863910422049957
2019-02-26,1325.05,3848.33,1.0,-0.0045077194695916,0.0216199570467945,,,,,,,,,-0.6896977737310124,26.70009082953311,0.7874354561101549,0.8073946689595872
2019-02-27,1322.85,3831.45,1.0,-0.0016603147051055,-0.0043863182211505,,,,,,,,,0.0045863598112845,-26.401940459972764,0.8073946689595872,0.8073946689595872
2019-02-28,1319.15,3833.23,1.0,-0.0027969913444455,0.0004645760743322,,,,,,,,,-1.0230412883065725,17.02013810636089,0.8230240549828178,0.8266094420600858
2019-03-01,1311.95,3850.08,1.0,-0.0054580601144676,0.0043957706686006,,,,,,,,,-0.8261279172553486,-14.175780871176473,0.8173241852487135,0.8157669237360754
2019-03-02,1311.95,3834.62,0.0,0.0,-0.004015500976603,,,,,,,,,-0.7618380235072095,8.203146081274383,0.809931506849315,0.809931506849315
2019-03-03,1311.95,3831.44,0.0,0.0,-0.000829286865452,,,,,,,,,-0.4245755674866984,-8.675452653718935,0.809931506849315,0.8400342172797263
2019-03-04,1285.4,3814.58,1.0,-0.0202370517169099,-0.0044004343014637,,,,,,,,,-3.976946160120861,2.192652340404038,0.8495726495726496,0.8249359521776259
2019-03-05,1283.8,3730.98,1.0,-0.0012447487163529,-0.0219159121056577,,,,,,,,,-0.4737916144184879,-15.313973223314235,0.8208191126279863,0.8329070758738278
2019-03-06,1285.85,3872.25,1.0,0.0015968219348807,0.0378640464435617,,,,,,,,,-2.270248265670673,18.20008117079942,0.8329070758738278,0.8329070758738278
2019-03-07,1285.3,3876.85,1.0,-0.0004277326282225,0.0011879398282651,,,,,,,,,-0.3948303713656003,-7.411392080050291,0.8329070758738278,0.8577512776831345
2019-03-08,1296.75,3886.82,1.0,0.0089084260483934,0.0025716754581684,,,,,,,,,0.0383039988591917,11.007883011977016,0.8536170212765958,0.8545918367346939
2019-03-09,1296.75,3875.96,0.0,0.0,-0.0027940578673568,,,,,,,,,-0.2491543690150592,-4.106893741110753,0.864910790144435,0.864910790144435
2019-03-10,1296.75,3950.56,0.0,0.0,0.0192468446526795,,,,,,,,,0.0190178323463499,14.463454829977197,0.864910790144435,0.8607809847198642
2019-03-11,1292.75,3928.17,1.0,-0.003084634663582,-0.0056675509294884,,,,,,,,,-0.6630306757558202,-3.10080647328914,0.8588850174216028,0.813401187446989
2019-03-12,1297.05,3881.09,1.0,0.003326242506285,-0.0119852246720482,,,,,,,,,0.5387050565951057,0.7458335920082391,0.8203389830508474,0.8264182895850973
2019-03-13,1306.95,3892.51,1.0,0.0076327049843877,0.0029424723466861,,,,,,,,,0.8801912518025716,1.8224333904490209,,0.0
2019-03-14,1295.55,3877.77,1.0,-0.0087225984161598,-0.0037867597000393,,,,,,,,,-1.1210035845676458,-3.665826607874124,0.5,0.0
2019-03-15,1303.5,3885.21,1.0,0.0061363899502142,0.0019186284900858,,,,,,,,,1.5452196813579633,4.254977497328753,0.5,0.2
2019-03-16,1303.5,3936.5,0.0,0.0,0.0132013456158096,,,,,,,,,-0.6466161760898643,2.177287808824701,0.0,0.8571428571428571
2019-03-17,1303.5,4015.95,0.0,0.0,0.0201829035945636,,,,,,,,,0.905899007826946,14.971332013681092,0.5,0.1111111111111111
2019-03-18,1305.6,3994.92,1.0,0.0016110471806673,-0.0052366189818099,,,,,,,,,-0.0541343942148415,-3.049125833080609,0.0,0.0
2019-03-19,1307.7,3998.77,1.0,0.001608455882353,0.0009637239293903,,,,,,,,,0.757915144469024,11.630540052518596,0.0,0.23076923076923078
2019-03-20,1303.7,4029.11,1.0,-0.003058805536438,0.0075873331049298,,,,,,,,,-0.445792540521694,0.5080608736374188,0.21428571428571427,0.2
2019-03-21,1309.6,4056.4,1.0,0.0045255810385823,0.0067732079789333,,,,,,,,,1.122583359708088,12.326564565036335,0.375,0.35294117647058826
2019-03-22,1311.3,3992.34,1.0,0.0012981062919975,-0.015792328172764,,,,,,,,,0.0711181479505711,-9.063551759443383,0.2777777777777778,0.6842105263157895
2019-03-23,1311.3,3999.06,0.0,0.0,0.0016832233727587,,,,,,,,,0.5803623500726616,9.627688104556682,0.95,0.9047619047619048
2019-03-24,1311.3,4011.92,0.0,0.0,0.0032157557025901,,,,,,,,,0.1845572792728802,-4.881725352190415,0.8636363636363636,0.6086956521739131
2019-03-25,1319.55,3994.11,1.0,0.0062914664836421,-0.0044392709725019,,,,,,,,,1.2862213902774895,4.538537536080241,0.4166666666666667,0.88
2019-03-26,1316.3,3935.89,1.0,-0.0024629608578682,-0.0145764638430088,,,,,,,,,-0.1313292620528301,-11.177417913691444,0.9615384615384616,0.8888888888888888
2019-03-27,1309.7,3947.74,1.0,-0.0050140545468357,0.0030107548737388,,,,,,,,,-0.198162315873958,4.765407037609862,0.9285714285714286,0.9655172413793104
2019-03-28,1295.15,4048.51,1.0,-0.0111094143697029,0.0255259971528014,,,,,,,,,-1.7839663979934812,5.498017518853146,0.8333333333333334,1.0
2019-03-29,1295.4,4037.37,1.0,0.0001930278346137,-0.0027516296118819,,,,,,,,,-0.2990143423640887,2.1118179148924128,1.0,0.9393939393939394
2019-03-30,1295.4,4115.55,0.0,0.0,0.0193640909800192,,,,,,,,,-0.93299981786609,12.97745861940058,1.0,1.0
2019-03-31,1295.4,4114.44,0.0,0.0,-0.000269708787404,,,,,,,,,-0.4008366447661018,2.007070202459204,0.9722222222222222,0.918918918918919
2019-04-01,1293.5,4114.16,1.0,-0.0014667284236529,-6.805300356785987e-05,,,,,,,,,-0.6319756455353485,7.425350076569373,0.8157894736842105,0.7948717948717948
2019-04-02,1290.3,4152.53,1.0,-0.0024739080015462,0.0093263266377583,,,,,,,,,-0.8756014438712612,7.050476573248147,0.825,1.0
2019-04-03,1290.45,4882.88,1.0,0.0001162520344106,0.1758807281344145,,,,,,,,,-0.1901613330365563,97.22926428715982,0.9761904761904762,0.9534883720930233
2019-04-04,1283.15,4959.81,1.0,-0.0056569413770389,0.0157550462022413,,,,,,,,,-1.679146656955652,17.648239678835978,0.9772727272727273,0.9333333333333333
2019-04-05,1288.45,4911.24,1.0,0.0041304601956123,-0.0097927138337961,,,,,,,,,0.7075857805346857,52.54497919663129,1.0,1.0
2019-04-06,1288.45,5028.77,0.0,0.0,0.0239308199151335,,,,,,,,,-1.1954467448000088,29.857542432459923,0.9791666666666666,1.0
2019-04-07,1288.45,5053.52,0.0,0.0,0.0049216806495425,,,,,,,,,0.558355440292118,33.521013163985,1.0,0.9607843137254902
2019-04-08,1300.0,5189.39,1.0,0.0089642593814272,0.0268862100080735,,,,,,,,,0.616785043012726,39.78515862442396,1.0,0.9056603773584906
2019-04-09,1303.0,5268.71,1.0,0.0023076923076923,0.0152850335010472,,,,,,,,,0.8623492321284374,28.76425282846367,0.8703703703703703,0.9818181818181818
2019-04-10,1305.45,5175.81,1.0,0.001880276285495,-0.0176323995816812,,,,,,,,,0.5984643573694797,16.547157096300964,0.9821428571428571,0.9649122807017544
2019-04-11,1298.8,5310.18,1.0,-0.0050940288789307,0.025961153906345,,,,,,,,,-0.1843429920224366,32.3863919536505,0.9482758620689655,0.9830508474576272
2019-04-12,1294.3,5035.02,1.0,-0.0034647366800123,-0.0518174525157339,,,,,,,,,-0.3238950829152571,-20.92904883956379,0.9833333333333333,0.9508196721311475
2019-04-13,1294.3,5072.85,0.0,0.0,0.0075133763123085,,,,,,,,,-0.0013093706901372,20.96351246190335,0.8709677419354839,0.8571428571428571
2019-04-14,1294.3,5064.62,0.0,0.0,-0.0016223621829938,,,,,,,,,-0.3196801892376157,-9.573990011068986,0.890625,0.9230769230769231
2019-04-15,1285.65,5152.51,1.0,-0.0066831491926136,0.0173537205160506,,,,,,,,,-0.9971324888578296,19.650998635590952,0.9242424242424242,1.0
2019-04-16,1276.35,5036.18,1.0,-0.0072336950180843,-0.0225773457984554,,,,,,,,,-1.525319847515206,-15.664473416834484,1.0,1.0
2019-04-17,1275.85,5196.65,1.0,-0.0003917420770164,0.0318634361758315,,,,,,,,,-0.6008324834183867,27.32257784521721,0.9428571428571428,0.971830985915493
2019-04-18,1275.7,5220.37,1.0,-0.0001175686797036,0.0045644790393811,,,,,,,,,-1.0912287813767565,-0.6679306083915435,0.9583333333333334,0.9726027397260274
2019-04-19,1275.7,5276.31,0.0,0.0,0.0107157155527291,,,,,,,,,-0.295465575659577,18.326175499216447,0.9459459459459459,0.9066666666666666
2019-04-20,1275.7,5277.04,0.0,0.0,0.0001383542665233,,,,,,,,,-0.7814182868132775,6.120258382299596,0.8947368421052632,0.8571428571428571
2019-04-21,1275.7,5309.28,0.0,0.0,0.0061094856207267,,,,,,,,,-0.1117408820057761,9.46235262746103,0.8461538461538461,0.8734177215189873
2019-04-22,1275.7,5281.83,0.0,0.0,-0.0051701925684838,,,,,,,,,-0.5721371747845581,6.78109803201653,0.975,0.9629629629629629
2019-04-23,1269.5,5377.19,1.0,-0.0048600768205691,0.018054348587516,,,,,,,,,-0.7958186307604649,11.912917066822502,1.0,0.9879518072289156
2019-04-24,1271.65,5518.16,1.0,0.0016935801496652,0.0262162951281245,,,,,,,,,-0.1762034539397348,28.81506181415523,0.9761904761904762,0.9647058823529412
2019-04-25,1280.8,5434.19,1.0,0.0071953760861871,-0.015217028864694,,,,,,,,,0.7502598655964619,-8.930034714733608,0.9651162790697675,0.9655172413793104
2019-04-26,1284.2,5195.61,1.0,0.0026545908806996,-0.0439035072384292,,,,,,,,,0.2619611004108009,-6.747115785757842,0.9886363636363636,0.9887640449438202
2019-04-27,1284.2,5292.83,0.0,0.0,0.0187119510509834,,,,,,,,,0.5446779451705481,0.9136062043164088,0.9666666666666667,1.0
2019-04-28,1284.2,5280.19,0.0,0.0,-0.0023881364033986,,,,,,,,,0.1069105313119109,0.0311850482511317,1.0,1.0
2019-04-29,1279.5,5301.29,1.0,-0.0036598660644759,0.003996068323299,,,,,,,,,-0.1941912267757146,-2.6000828212226565,0.978494623655914,0.9787234042553191
2019-04-30,1282.3,5260.65,1.0,0.0021883548261039,-0.0076660586385578,,,,,,,,,0.3554572045111968,0.625901468066786,0.968421052631579,1.0
2019-05-01,1283.8,5269.79,1.0,0.0011697730640255,0.0017374278843869,,,,,,,,,0.1471548479462257,-6.25833420596399,0.9896907216494846,0.9897959183673469
2019-05-02,1270.95,5326.67,1.0,-0.0100093472503504,0.0107935989859178,,,,,,,,,-1.487995812779829,13.277342100278132,1.0,1.0
2019-05-03,1278.55,5390.16,1.0,0.005979778905543,0.0119192666337505,,,,,,,,,1.0924826936346932,-1.1198290481132176,1.0,1.0
2019-05-04,1278.55,5657.14,0.0,0.0,0.0495309972245722,,,,,,,,,-0.9433871693583598,47.76593873910565,0.9902912621359223,0.9903846153846154
2019-05-05,1278.55,5771.08,0.0,0.0,0.0201409192630904,,,,,,,,,0.6772400882523613,9.79834478110638,0.9904761904761905,1.0
2019-05-06,1278.55,5717.66,0.0,0.0,-0.0092564996499788,,,,,,,,,-0.5718692575818949,27.79041690434883,0.9906542056074766,1.0
2019-05-07,1281.2,5684.47,1.0,0.0020726604356498,-0.0058048222524598,,,,,,,,,0.7323369147381271,-1.9162398201889344,0.9908256880733946,0.990909090909091
2019-05-08,1285.2,5755.72,1.0,0.0031220730565095,0.0125341500614833,,,,,,,,,0.1986933543280287,30.48630108660961,1.0,1.0
2019-05-09,1286.1,5936.72,1.0,0.0007002801120447,0.0314469779627918,,,,,,,,,0.5382700514414864,18.7641333453887,0.9911504424778761,1.0
2019-05-10,1287.1,6146.91,1.0,0.0007775445144234,0.0354050721610585,,,,,,,,,0.3042892318061945,49.82241471222517,0.9652173913043478,0.9741379310344828
2019-05-11,1287.1,6348.02,0.0,0.0,0.0327172514320204,,,,,,,,,0.2977434914836721,35.073260461328914,0.8888888888888888,0.9067796610169492
2019-05-12,1287.1,7248.31,0.0,0.0,0.1418221744733003,,,,,,,,,0.2409234046237856,149.8413173262718,0.907563025210084,0.8916666666666667
2019-05-13,1295.6,6978.63,1.0,0.0066039934737005,-0.0372059142062081,,,,,,,,,1.2302514716352562,-11.698833208953031,0.7933884297520661,0.7868852459016393
2019-05-14,1298.4,7823.11,1.0,0.0021611608521149,0.1210094244858947,,,,,,,,,0.585787224711467,201.7477960946302,0.8373983739837398,0.8225806451612904
2019-05-15,1299.1,7992.69,1.0,0.0005391250770177,0.0216768011698672,,,,,,,,,0.8085086197484515,19.81330345293179,0.824,0.8412698412698413
2019-05-16,1291.7,8206.9,1.0,-0.0056962512508658,0.0268007391754215,,,,,,,,,-0.4984945329847363,150.33848708420146,0.889763779527559,0.8984375
2019-05-17,1280.8,7885.96,1.0,-0.0084384919098862,-0.0391061180226394,,,,,,,,,-0.9712434676725792,-20.7465507227588,0.8527131782945736,0.8461538461538461
2019-05-18,1280.8,7362.22,0.0,0.0,-0.066414234918767,,,,,,,,,-0.2564806710195455,20.117758094568785,0.8473282442748091,0.9166666666666666
2019-05-19,1280.8,7265.05,0.0,0.0,-0.0131984645935601,,,,,,,,,-0.6790780290845788,-17.734080040537265,0.9172932330827067,0.9104477611940298
2019-05-20,1276.85,8193.7,1.0,-0.0030840099937539,0.1278243095367548,,,,,,,,,-0.6154550904081759,123.12006809879016,0.8148148148148148,0.8970588235294118
2019-05-21,1271.15,8007.03,1.0,-0.0044641108979126,-0.0227821374958811,,,,,,,,,-1.2248297437357678,-23.616987668164256,0.8905109489051095,0.9130434782608695
2019-05-22,1273.8,7952.5,1.0,0.0020847264288241,-0.0068102654792101,,,,,,,,,-0.0146027377800663,59.13785111752202,0.8848920863309353,0.8714285714285714
2019-05-23,1283.65,7625.93,1.0,0.0077327680954625,-0.0410650738761395,,,,,,,,,0.4471089267384514,-43.936869727914655,0.9574468085106383,0.9577464788732394
2019-05-24,1282.5,7880.29,1.0,-0.0008958828341059,0.0333546203545009,,,,,,,,,-0.1011586292161439,56.19544251546654,0.958041958041958,0.9791666666666666
2019-05-25,1282.5,8003.26,0.0,0.0,0.0156047556625454,,,,,,,,,0.2259520486293667,2.736407573059523,0.993103448275862,0.9931506849315068
2019-05-26,1282.5,8071.45,0.0,0.0,0.0085202779867203,,,,,,,,,-0.003557794795995,29.83846125320156,0.9795918367346939,0.9932432432432432
2019-05-27,1282.5,8744.42,0.0,0.0,0.0833765928055058,,,,,,,,,0.0833502768710445,102.5504464375307,0.9932885906040269,0.9066666666666666
2019-05-28,1278.3,8770.06,1.0,-0.0032748538011696,0.0029321555917944,,,,,,,,,-0.4777254384374032,10.118423978775697,0.9337748344370861,0.9210526315789473
2019-05-29,1281.65,8719.88,1.0,0.0026206680747869,-0.0057217396460229,,,,,,,,,0.4065269982085908,70.77034926250815,0.9411764705882353,0.935064935064935
2019-05-30,1280.95,8662.98,1.0,-0.0005461709515078,-0.0065253191557681,,,,,,,,,-0.3076684714338995,-11.76799935736642,0.9419354838709677,0.9423076923076923
2019-05-31,1295.55,8272.46,1.0,0.0113977907022131,-0.0450791759879395,,,,,,,,,2.0315948598241107,5.556576643585231,0.9808917197452229,0.9746835443037974
2019-06-01,1295.55,8553.81,0.0,0.0,0.0340104394581539,,,,,,,,,-0.0517129011603572,17.55897501427569,0.9937106918238994,0.98125
2019-06-02,1295.55,8554.8,0.0,0.0,0.0001157378992518,,,,,,,,,1.1458415782258982,15.115794379973297,0.9751552795031055,0.9938271604938271
2019-06-03,1317.1,8739.03,1.0,0.0166338620663038,0.0215352784401741,,,,,,,,,2.8772604868157288,23.5653038670074,0.9877300613496932,1.0
2019-06-04,1324.25,8134.92,1.0,0.0054285931212513,-0.0691278093793018,,,,,,,,,1.560473558280023,-55.90699529145377,1.0,0.9939759036144579
2019-06-05,1335.05,7675.8,1.0,0.0081555597508023,-0.0564381702585888,,,,,,,,,3.3170648247570966,-56.94052935090031,0.9880239520958084,1.0
2019-06-06,1335.5,7786.04,1.0,0.0003370660274896,0.0143620208968446,,,,,,,,,1.0044906067392103,-9.86394782509626,0.9940828402366864,1.0
2019-06-07,1340.65,7803.23,1.0,0.0038562336203669,0.0022077975453503,,,,,,,,,2.820030250122855,-45.2993099706764,1.0,1.0
2019-06-08,1340.65,7998.29,0.0,0.0,0.0249973408447528,,,,,,,,,0.6321354677059787,29.180322845954947,1.0,0.9885057471264368
2019-06-09,1340.65,7931.34,0.0,0.0,-0.0083705392027545,,,,,,,,,1.8035385913922823,-46.92505149867122,0.9885714285714285,0.9886363636363636
2019-06-10,1328.6,7640.61,1.0,-0.0089881773766457,-0.0366558488225193,,,,,,,,,-1.1227560035460868,-9.924628936446313,0.943502824858757,0.9662921348314607
2019-06-11,1324.3,8020.38,1.0,-0.0032364895378593,0.0497041466584474,,,,,,,,,0.5445636517069516,9.54253548610086,0.9608938547486033,0.9388888888888889
2019-06-12,1332.35,7917.58,1.0,0.0060786830778524,-0.012817347806463,,,,,,,,,0.3676577941724446,-9.63074313053562,0.9668508287292817,0.967032967032967
2019-06-13,1335.9,8173.06,1.0,0.0026644650429693,0.0322674352516805,,,,,,,,,0.7648111359493157,28.680409086400687,0.9672131147540983,0.967391304347826
2019-06-14,1351.25,8237.88,1.0,0.011490381016543,0.0079309340687574,,,,,,,,,2.2433363782689923,12.875324233062544,0.9621621621621622,0.8655913978494624
