,Date,USD (PM),Value,able_trade_gold,gold_growth_rate,bit_growth_rate,gip,bip,gir,bir,C,G,B,total property,gold_macd,bit_macd,gold_quantile,bit_quantile,gold_dif,bit_dif,gold_dea,bit_dea,gold_ma5,bit_ma5,gold_ma15,bit_ma15,gold_ma5_bias,gold_ma15_bias,bit_ma5_bias,bit_ma15_bias,gold_rsi_15,bit_rsi_5
746,2018-09-27,1185.4,6535.476667,1.0,-0.7410508687460601,1.0333715604957499,,,,,,,,,-2.3233299317072524,40.76722361409567,96.36174636174636,95.01557632398755,-1.510023642934584,-25.19257518384802,-0.3483586770809579,-45.576186990895856,1196.6,6587.461500199999,1200.6533333333332,6512.516733400001,-0.9359852916596874,-1.2704194383057923,-0.7891481900641232,0.35255085767760436,42.0133489422333,19.297730652365008
747,2018-09-28,1187.25,6686.08,1.0,0.15606546313479,2.3043970726795,,,,,,,,,-3.0308472466532432,53.23728274060015,95.64315352697096,94.92227979274612,-2.242638206239235,-12.302885278020767,-0.7272145829126133,-38.92152664832084,1194.31,6582.5885001999995,1199.15,6536.519400066667,-0.5911363046445183,-0.9923695951298912,1.572200659312913,2.28807704497607,27.81501670509357,47.7969182121447
748,2018-09-29,1187.25,6550.474167,0.0,0.0,-2.02818143067387,,,,,,,,,-3.302163618787465,41.664073217960265,95.23809523809524,95.23809523809524,-2.791066844654779,-12.881480887095677,-1.1399850352610463,-33.71351749607581,1191.2099999999998,6564.822500199999,1198.1699999999998,6539.946844533333,-0.3324350870123496,-0.9113898695510526,-0.21856391699183916,0.16096954175501854,32.87859780234084,41.97785550930151
749,2018-09-30,1187.25,6593.135,0.0,0.0,0.65126328128911,,,,,,,,,-3.2783285391809422,38.285858939280985,95.23809523809524,95.24301964839712,-3.188940372249135,-9.784855659025196,-1.549776102658664,-28.92778512866569,1188.28,6566.7595002,1197.1899999999998,6544.912177866666,-0.08667990709260215,-0.8302775666351898,0.40165167917596334,0.7367986127669134,32.87859780234084,51.396715815491746
750,2018-10-01,1189.35,6611.02,1.0,0.17687934301957,0.27126700727347003,,,,,,,,,-2.795241560003236,36.971667711450685,94.73140495867767,96.18163054695562,-3.2968020776606863,-5.820492809009011,-1.8991812976590683,-24.306326664734357,1187.3,6595.2371668000005,1196.35,6550.820844533333,0.17266065863724034,-0.5851130522004431,0.23930652986142303,0.9189559124778034,36.05200927885277,67.7476700726903
751,2018-10-02,1204.7,6562.641667,1.0,1.29062092739732,-0.73178318928093,,,,,,,,,-0.3520895929714482,28.478250093902552,94.63917525773195,94.95365602471678,-2.119237293266224,-6.507420356045259,-1.9431924967805,-20.74654540299653,1191.16,6600.6701668,1196.5366666666669,6561.6235668,1.136707075455855,0.682246817899425,-0.5761308903340633,0.015515979995427361,52.497523626589995,53.8998761189769
752,2018-10-03,1201.2,6470.4025,1.0,-0.29052876234747,-1.40551886999744,,,,,,,,,0.7863956299260999,10.267171835757344,94.95365602471678,94.95365602471678,-1.4516952280766873,-14.329563005648197,-1.8448930430397368,-19.46314892352687,1193.95,6557.5346668,1196.6033333333332,6573.208289,0.6072281083797478,0.3841428933564846,-1.3287336053462226,-1.5640123434402857,50.98564030843155,18.13144241979362
753,2018-10-04,1203.45,6483.73,1.0,0.18731268731268,0.20597636700342997,,,,,,,,,1.7795705157444748,0.3705421335933039,94.44444444444444,95.16957862281605,-0.7326614706994405,-19.231560090031053,-1.622446728571678,-19.416831156827705,1197.19,6544.185833400001,1196.6133333333335,6582.6309556666665,0.5228911033336389,0.5713346555835291,-0.9238098510505114,-1.5024532946287676,50.304270597385006,34.55519762797207
754,2018-10-05,1203.8,6568.549167,1.0,0.029083052889600003,1.30818474859379,,,,,,,,,2.383040705069931,5.32806319134162,93.32648870636552,93.33333333333333,-0.133046287902971,-16.086791662239193,-1.3245666404379366,-18.750823257910003,1200.5,6539.2686668,1196.31,6592.6300556666665,0.2748854643898338,0.6260918992568824,0.4477641414040404,-0.36526983105881655,46.18757525216812,45.51493577089584
755,2018-10-06,1203.8,6581.486667,0.0,0.0,0.19696130258105,,,,,,,,,2.660512839477747,10.149212874631786,93.54508196721312,93.54508196721312,0.3382538842356553,-12.407565211265135,-0.9920025355032184,-17.48217164858103,1203.3899999999999,6533.362000200001,1196.65,6586.729777933333,0.03407041773656769,0.5975013579576203,0.7365988108193948,-0.07960112392796521,55.60546835814561,44.462933551163836
756,2018-10-07,1203.8,6573.62,0.0,0.0,-0.11952720408056,,,,,,,,,2.713046313980613,11.953676209051288,93.54508196721312,93.96110542476973,0.7036514107346648,-10.011124017923976,-0.6528717462556417,-15.98796212244962,1203.21,6535.5576668,1196.9900000000002,6574.563111266666,0.049035496712952695,0.5689270587055628,0.5823884531438307,-0.014344850763543183,55.60546835814561,52.87494833080427
757,2018-10-08,1186.95,6618.567692,1.0,-1.3997341751121302,0.68375859876293,,,,,,,,,0.4649998507029527,18.486479201955973,95.2965235173824,94.27987742594483,-0.3622468395662963,-4.433912621227137,-0.5947467649177727,-13.677152222205123,1200.3600000000001,6565.1907052,1196.2066666666667,6568.4379574,-1.1171648505448433,-0.77383506751899,0.813030256039971,0.7631911106585557,40.96506005863061,95.24630873056927
758,2018-10-09,1185.55,6621.711667,1.0,-0.11794936602216001,0.047502347128670006,,,,,,,,,-1.1362532543644188,22.262688020603512,97.14285714285714,97.34964322120284,-1.3049050488955345,0.237027790672073,-0.7367784217133251,-10.894316219629683,1196.78,6592.7870385999995,1195.0600000000002,6567.265124066666,-0.9383512425007118,-0.7957759443040698,0.43873142315457403,0.8290596146911465,36.103243815042276,94.92654743827873
759,2018-10-10,1188.6,6626.85,1.0,0.25726456075238,0.07759825945923,,,,,,,,,-1.6776015202776755,24.3169712762414,97.34964322120284,97.34964322120284,-1.7852793718868725,4.303790828021192,-0.9464786117480346,-7.854694810099508,1193.7400000000002,6604.4472052,1194.1733333333332,6570.1584574,-0.4305795231792791,-0.4667105836115305,0.3392077202519155,0.862864160241806,39.69777413252267,89.37864245826638
760,2018-10-11,1205.55,6248.635833,1.0,1.4260474507824301,-5.7072993503700795,,,,,,,,,0.2517110511962532,-23.800449208252815,92.56619144602853,92.98067141403867,-0.7891592047503764,-22.72997556525752,-0.915014730348503,-10.82975096113111,1194.09,6537.8770384,1194.9266666666665,6555.492068466668,0.9597266537698195,0.8890364262242132,-4.424084510937591,-4.680903161224344,58.019797722055074,12.18953450524803
761,2018-10-12,1219.75,6260.530833,1.0,1.17788561237609,0.19036154959103,,,,,,,,,3.2768773664567563,-50.99616953590453,92.17479674796748,92.79187817258884,1.1330336236869698,-42.70235692107144,-0.5054050595414085,-17.204272153119177,1197.28,6475.259205,1197.2166666666667,6537.1623462,1.8767539756782063,1.8821433046092995,-3.31613554302496,-4.231675741704712,72.22139908681129,14.899243411652808
762,2018-10-13,1219.75,6247.0,0.0,0.0,-0.21612916477748,,,,,,,,,5.010429042227916,-66.7819328670821,93.6105476673428,93.6105476673428,2.626113091851039,-58.94298019504549,0.1208985707370809,-25.55201376150444,1203.84,6400.9456666,1199.3833333333334,6507.8903462,1.3216041998936805,1.6980948543001175,-2.4050456700997307,-4.008831315855459,71.5390330463511,5.056382180709983
763,2018-10-14,1219.75,6299.399167,0.0,0.0,0.8387892908596,,,,,,,,,5.832126260005433,-66.0214337173129,93.6105476673428,93.21175278622088,3.765977483240477,-66.815409834825,0.8499143532377601,-33.80469297616855,1210.6799999999998,6336.4831666,1201.55,6491.152012866666,0.7491657580863783,1.5147101660355413,-0.585245768433072,-2.9540649408083017,71.5390330463511,15.742832692297782
764,2018-10-15,1229.95,6452.571667,1.0,0.83623693379791,2.43154142068674,,,,,,,,,7.327803789538832,-41.917210844390496,93.42105263157896,92.51769464105156,5.42979172169953,-60.00294975391262,1.7658898269301142,-39.04434433171737,1218.95,6301.6275000000005,1204.3966666666668,6481.781124,0.9024160137823536,2.121670878088333,2.3953203676351804,-0.4506393604042951,74.84941204576752,36.87817264546567
765,2018-10-16,1230.7,6599.17,1.0,0.060978088540180005,2.27193653268105,,,,,,,,,7.94465784047205,-5.188735534697187,91.51515151515152,92.4318869828456,6.731300977225146,-42.28730404090311,2.758972056989121,-39.69293627355452,1223.98,6371.7343334,1207.1533333333332,6480.991123999999,0.5490285788983502,1.950594511605832,3.569446789515456,1.823469184556792,74.43732095429237,96.36681864883786
766,2018-10-17,1229.05,6596.276154,1.0,-0.13407004143983,-0.04385166619438,,,,,,,,,7.6539135834229715,18.45835219556315,92.4318869828456,92.4318869828456,7.542668046628478,-28.15646615132755,3.715711254916992,-37.385642249109125,1225.8400000000001,6438.8833976000005,1208.7766666666664,6483.233423133333,0.2618612543235503,1.677177752714194,2.444410725913525,1.7436165488552378,67.17504542184113,95.51930859207648
767,2018-10-18,1223.0,6568.040769,1.0,-0.49225011187502,-0.4280503778314,,,,,,,,,6.230505325539509,29.39011425440428,91.12903225806453,90.13091641490432,7.609777083379186,-19.016820840106448,4.494524420609431,-33.71187796730859,1226.4900000000002,6503.0915514,1210.23,6489.742641066667,-0.28455185121772175,1.0551713310692994,0.9987437065378224,1.2064904922094761,64.96045856447286,92.15349582946565
768,2018-10-19,1227.85,6509.61,1.0,0.39656582174977995,-0.8896225077618799,,,,,,,,,5.548807117516104,27.858111742880048,90.74446680080483,90.45226130653268,7.962528869056996,-16.30055812800856,5.188125310298944,-30.229613999448585,1228.1100000000001,6545.133718,1211.8566666666666,6491.4679744000005,-0.02117074203452608,1.3197380328256647,-0.5427500725050942,0.2794749303477241,66.11912770347787,77.55112960579456
769,2018-10-20,1227.85,6488.825833,0.0,0.0,-0.31928436573004004,,,,,,,,,4.7360559530906805,23.33591527391236,89.65863453815261,89.65863453815261,8.148160280980619,-15.644666953253363,5.780132304435279,-27.31262459020954,1227.69,6552.3845512,1213.46,6486.153085466666,0.013032605951001839,1.1858652118734752,-0.9700089746466395,0.04120697581625732,65.96269620779593,57.47743084662367
770,2018-10-21,1227.85,6531.601667,0.0,0.0,0.65922302587405,,,,,,,,,3.872974664033935,25.235898454436537,89.65863453815261,88.86659979939819,8.200741469456489,-11.540188056186707,6.264254137439521,-24.158137283404976,1227.12,6538.870884599999,1215.063333333333,6482.8274188000005,0.059488884542670505,1.0523456939144624,-0.1111693093240182,0.7523607378249126,65.96269620779593,28.17153961234144
771,2018-10-22,1222.3,6504.78,1.0,-0.45200961029441,-0.41064456112675,,,,,,,,,2.306388214203732,22.120961603061996,90.78156312625252,91.09109109109109,7.705746771316853,-10.33253628149123,6.552552664214987,-21.393017083022222,1225.77,6520.5716538,1216.2966666666664,6478.238085466667,-0.28308736549271296,0.49357475835118836,-0.24218204535482762,0.4097088464975832,61.54619362409587,24.35410731202672
772,2018-10-23,1235.95,6481.426,1.0,1.1167471160926101,-0.35902828381589,,,,,,,,,2.8263229744461764,16.418238835350415,91.10000000000001,91.30869130869131,8.319004523243848,-11.13161781092822,6.90584303602076,-19.340737228603427,1228.3600000000001,6503.2487,1219.563333333333,6469.095306,0.6178970334429579,1.3436503229298191,-0.3355661302019668,0.19060924931131662,81.50466515441242,24.99136932420009
773,2018-10-24,1230.55,6508.31,1.0,-0.43691087827178005,0.41478526484757994,,,,,,,,,2.1888982140273736,15.767211242175309,91.30869130869131,91.30869130869131,8.273904419787868,-9.48623020224386,7.179455312774182,-17.369835823331513,1228.9,6502.9887,1222.563333333333,6461.535194866666,0.1342664171209914,0.6532722231159319,0.08182852908848695,0.7238961597004792,77.67425692966464,49.65443461901234
774,2018-10-25,1230.8,6489.77,1.0,0.02031611880866,-0.28486657826685996,,,,,,,,,1.5756284464148609,12.482972472702546,91.61676646706589,92.02392821535392,8.16422309178347,-9.567978027892424,7.376408868576039,-15.809464264243696,1229.4899999999998,6503.1775334,1225.3766666666668,6452.3965282,0.10654824358068574,0.4425850010744866,-0.20616895865351187,0.5792184599421457,76.86661789566828,50.457327486358615
775,2018-10-26,1233.85,6473.753333,1.0,0.24780630484236998,-0.24679868469915997,,,,,,,,,1.3634349163649129,8.014068389822334,90.93625498007968,91.14427860696517,8.22855569130411,-10.800671520604736,7.546838233121653,-14.807705715515905,1230.69,6491.6078666,1227.2633333333333,6467.404361533333,0.25676652934531474,0.5366954660640548,-0.27504023605406125,0.09816877238152728,71.79256056297632,24.169897772640876
776,2018-10-27,1233.85,6465.9175,0.0,0.0,-0.12104003036471,,,,,,,,,1.0213564441022882,4.062804120800678,90.85487077534792,90.85487077534792,8.185186010685584,-12.26845314001548,7.67450778863444,-14.29985520041582,1233.0,6483.835366599999,1228.2033333333334,6481.096806,0.06893755068936813,0.45975014994801616,-0.2763467236120708,-0.23420890713972153,63.87029055854884,29.076746316770098
777,2018-10-28,1233.85,6457.21,0.0,0.0,-0.13466766317385,,,,,,,,,0.6134730471890464,0.5226028053443557,90.85487077534792,90.46673286991064,8.057928443127594,-13.9732284470756,7.7511919195330705,-14.234529849747776,1232.58,6478.9921666,1229.1433333333334,6495.110806,0.10303590841973599,0.38292252327500276,-0.3361968349381517,-0.5835282435056837,63.87029055854884,34.50338378762149
778,2018-10-29,1230.8,6382.668333,1.0,-0.24719374316164003,-1.15439434368714,,,,,,,,,-0.2049596584350865,-10.97832560371718,91.17063492063492,91.17938553022796,7.623092133011141,-21.095983352071016,7.725571962228685,-15.606820550212426,1232.6299999999999,6453.863833199999,1229.88,6500.662083733333,-0.14846304243770858,0.07480404592316692,-1.1031453721374669,-1.815103588118974,60.31522754542118,0.0
779,2018-10-30,1225.4,6309.452857,1.0,-0.43873903152419996,-1.14709823823144,,,,,,,,,-1.537288997695487,-26.671695211020428,93.66336633663369,92.77942631058357,6.764766338669006,-32.27663005710019,7.533410837516749,-18.94078245158998,1231.55,6417.8004046,1229.5766666666668,6491.120829733334,-0.4993707117047512,-0.3396833056363626,-1.688234921147448,-2.7987150062156085,45.56383999690235,0.0
780,2018-10-31,1214.95,6301.61,1.0,-0.8527827648114901,-0.12430328235671,,,,,,,,,-3.762930497524067,-35.765487540461194,92.77942631058357,92.77942631058357,5.181579276564207,-41.29421216437822,7.063044525326241,-23.411468394147622,1227.77,6383.371738,1228.5266666666664,6471.2834964,-1.04416951057608,-1.1051177833610752,-1.2808550301602402,-2.6219450360101,36.84159484705155,0.0
781,2018-11-01,1231.15,6342.280833,1.0,1.33338820527594,0.64540384124057,,,,,,,,,-3.021752986897365,-33.97250356783969,92.78656126482213,92.39881539980256,5.174448908515387,-44.64428312404743,6.68532540196407,-27.65803134012759,1227.23,6358.6444046,1228.6666666666667,6454.350475,0.31941852790431075,0.20211611502984386,-0.25734371288575403,-1.7363426797798795,51.61513507943999,20.131957034278592
782,2018-11-02,1232.1,6387.674167,1.0,0.07716362750272,0.71572570176663,,,,,,,,,-2.399436107341179,-24.769702133646483,92.1104536489152,92.1104536489152,5.185677834875833,-43.13909517365664,6.385395888546422,-30.7542441068334,1226.8799999999999,6344.737238,1229.2733333333333,6442.326034866666,0.4254694835680774,0.22994614704621677,0.676732973949526,-0.8483250858600373,56.80073321615754,35.94286648450124
783,2018-11-03,1232.1,6390.42,0.0,0.0,0.0429864286783,,,,,,,,,-2.0000264087922623,-16.791869326053927,92.1104536489152,92.1104536489152,5.135379383051259,-41.24916243561711,6.13539258744739,-32.853227772590145,1227.1399999999999,6346.2875714,1229.5566666666668,6434.380034866667,0.40419186074938773,0.2068496233059395,0.69540543354647,-0.6832054468100464,53.52078597123525,52.48016414545228
784,2018-11-04,1232.1,6391.873333,0.0,0.0,0.022742370611,,,,,,,,,-1.7567098645101709,-10.126730894675305,92.1104536489152,92.1104536489152,5.037448922128533,-39.18243458176221,5.915803854383618,-34.11906913442456,1228.48,6362.7716666,1229.84,6427.9165348666675,0.29467309195102004,0.1837637416249261,0.45737404899759043,-0.5607291518357519,53.52078597123525,91.98643904148285
785,2018-11-05,1232.25,6436.965,1.0,0.01217433649866,0.70545307534805,,,,,,,,,-1.6008353443366907,0.9591124883067436,91.92118226600984,93.40551181102363,4.915281764173187,-33.51962382923284,5.7156994363415325,-33.99918007338621,1231.9399999999998,6389.8426666,1230.1333333333334,6421.607423733333,0.025163563160557564,0.17206806850205075,0.7374568648819972,0.23915470462905483,53.62887165305352,100.0
786,2018-11-06,1231.6,6437.76,1.0,-0.05274903631569,0.01235054097699,,,,,,,,,-1.6063986253015088,8.578624245972918,93.40551181102363,93.40551181102363,4.7117002955280896,-28.637539919653136,5.514899608178844,-32.926852042639595,1232.03,6408.938499999999,1230.7533333333336,6417.1394237333325,-0.03490174752238693,0.06879255523714618,0.4497078572372153,0.3213359552451675,58.05650228935328,100.0
787,2018-11-07,1229.95,6538.79,1.0,-0.13397206885351,1.56933467541504,,,,,,,,,-1.836830376295904,26.400053743503197,93.40551181102363,93.40551181102363,4.366880622993904,-16.4268184529501,5.285295811141856,-29.626845324701694,1231.6,6439.1616666,1230.3533333333332,6420.963690400001,-0.13397206885351282,-0.03278191088737603,1.547225222139913,1.8350253214507593,43.88171642667725,100.0
788,2018-11-08,1224.15,6486.251667,1.0,-0.47156388471075,-0.8034870824724301,,,,,,,,,-2.7216258164273395,30.02070329408531,97.5417895771878,97.15127701375246,3.584279675874768,-10.86390576589838,4.945092584088438,-25.874257412941034,1230.01,6458.3279999999995,1229.9266666666667,6419.493134866668,-0.47641889090331785,-0.46967569882215,0.43236681382551234,1.039934629273799,43.49059183463421,74.19234898259737
789,2018-11-09,1211.4,6444.97,1.0,-1.04153902708001,-0.63644873987897,,,,,,,,,-4.851043692053796,25.91910365408408,96.56526005888124,95.58823529411764,1.9131902765548148,-9.674817629138488,4.338712122581713,-22.63436945618053,1225.8700000000001,6468.9473334,1228.6333333333334,6416.5064682,-1.180386174716734,-1.4026425025095646,-0.370652784204968,0.44359858345135944,34.02949607816911,61.365516802919764
790,2018-11-10,1211.4,6399.033333,0.0,0.0,-0.71275222382726,,,,,,,,,-6.01053225697838,16.539143126687016,90.79333986287952,90.79333986287952,0.5821294619702257,-12.297405002001142,3.5873955904594155,-20.56697656534465,1221.7000000000003,6461.361,1227.1366666666665,6411.525134866667,-0.8430875010231792,-1.2823890846170178,-0.9646213390646269,-0.19483354746181614,30.522314173648613,42.35477027015827
791,2018-11-11,1211.4,6378.268333,0.0,0.0,-0.32450213836072,,,,,,,,,-6.487606395251681,7.51761919637493,90.79333986287952,89.92172211350294,-0.4673584065728846,-15.868464567610316,2.776444791052956,-19.627274165797783,1217.66,6449.4626665999995,1225.64,6405.681857066667,-0.5141008163198257,-1.161841976436801,-1.1038800793234362,-0.4279563780774583,30.522314173648613,38.782281827689474
792,2018-11-12,1205.55,6408.53,1.0,-0.48291233283804,0.47444957502699,,,,,,,,,-7.2438274761925,5.689350758708535,89.34506353861192,90.33203125,-1.7509473815673573,-16.071429941604947,1.870966356528893,-18.91610532095921,1212.7800000000002,6423.410666600001,1223.7533333333333,6402.436523733334,-0.596150991935903,-1.4875002042895389,-0.23166301163611405,0.09517433314766391,27.65701639946892,16.074101640936426
793,2018-11-13,1202.1,6372.063333,1.0,-0.28617643399278,-0.56903325723683,,,,,,,,,-7.812535159744897,-0.0643435939780872,89.35546875,89.07317073170732,-3.011868118311668,-18.95632006719552,0.8943994615607809,-18.92414827020648,1208.3700000000001,6400.572999800001,1221.84,6401.729523733334,-0.5188808063755479,-1.6155961500687497,-0.4454236644264725,-0.4634089994485283,27.449007238314454,17.461064001269555
794,2018-11-14,1203.25,6176.155,1.0,0.09566591797688,-3.07448816438184,,,,,,,,,-7.628971626970338,-28.327043323129917,89.07317073170732,89.07317073170732,-3.87370780529568,-36.62855034716267,-0.0592219918105113,-22.46502868559772,1206.7400000000002,6346.8099998,1220.3633333333332,6392.842999933333,-0.2892089431029249,-1.4023146112223326,-2.688831079004692,-3.389540458534535,31.37116931531583,9.203275162627095
795,2018-11-15,1211.85,5756.77,1.0,0.7147309370454901,-6.7903898137271295,,,,,,,,,-6.015250613026419,-97.67532867834367,88.98635477582846,88.9970788704966,-3.818753624952024,-83.51210910956252,-0.8111283184388138,-34.67444477039068,1206.83,6218.3573332,1220.1566666666668,6356.520333266667,0.4159657946852483,-0.6807868934863699,-7.422978585286026,-9.435198848147946,47.49268434870931,4.2237635871849
796,2018-11-16,1222.4,5596.1925,1.0,0.87056978999052,-2.78936799628959,,,,,,,,,-3.3271296569428235,-155.88430954425527,90.17509727626461,90.76773566569484,-2.8905843540280785,-132.10213823555023,-1.2270195255566667,-54.15998346342259,1209.03,6061.9421666,1219.5733333333333,6306.781111066666,1.1058451816745754,0.23177504701098944,-7.683175685280873,-11.267056816349285,41.760175168626496,3.4637097998043624
797,2018-11-17,1222.4,5558.243333,0.0,0.0,-0.6781247607190001,,,,,,,,,-1.4454808791942986,-188.05297986425572,90.0,90.0,-2.130445075053103,-171.69309587858243,-1.407704635455954,-77.66660594645455,1212.4,5891.8848332,1218.9266666666667,6251.485722133334,0.8248102936324645,0.28495014739743907,-5.662729493963854,-11.08924214093483,40.68042070063362,0.0
798,2018-11-18,1222.4,5572.44,0.0,0.0,0.25541643554379,,,,,,,,,-0.1646578337564328,-195.1294917766232,90.0,90.1066925315228,-1.5106157815537244,-199.62253830684404,-1.428286864675508,-102.05779241853244,1216.4599999999998,5731.9601666,1218.28,6196.953722133334,0.48830212255234723,0.33818169878846555,-2.7829950307317315,-10.077753524329083,40.68042070063362,1.8797500456533742
799,2018-11-19,1221.6,5303.9425,1.0,-0.06544502617802,-4.81831118863549,,,,,,,,,0.5707034484980937,-221.74478551039107,90.00969932104753,89.33074684772066,-1.0715972093641994,-240.64828336252685,-1.3569489336132463,-129.77589060733132,1220.1299999999999,5557.5176666,1217.5800000000002,6124.424999933332,0.12047896535615282,0.3301631104321485,-4.562741529801252,-13.396890319373062,40.050655600983866,1.6659465789738341
800,2018-11-20,1223.0,4671.97,1.0,0.11460379829732,-11.915146138933439,,,,,,,,,1.2051279835945137,-305.0982409752062,89.92248062015504,90.90029041626332,-0.6037439438666752,-320.4622912168352,-1.206307935663932,-167.9131707292321,1222.3600000000001,5340.5576666,1216.9633333333334,6006.7586666,0.052357734219041246,0.4960434305059835,-12.519060898478184,-22.22144655189766,41.46882669361653,1.2485914118353179
801,2018-11-21,1226.1,4491.98,1.0,0.2534750613246,-3.8525504230549497,,,,,,,,,1.9572630651079903,-361.2602360625266,90.90029041626332,90.90029041626332,0.0169814800285621,-393.7008182683112,-0.9616500525254332,-213.0707002370479,1223.1,5119.7151666,1216.5966666666666,5877.039999933334,0.24527839097375523,0.7811408327602408,-12.261134578251918,-23.56730598990386,45.22626046428595,1.1869042244992882
802,2018-11-22,1227.05,4548.7975,1.0,0.07748144523285,1.26486538230357,,,,,,,,,2.4648717200119643,-366.3866579831612,90.81237911025144,88.30917874396135,0.5788947724820446,-442.0623614765236,-0.6535410875239376,-258.86903248494303,1224.03,4917.825999999999,1216.4033333333334,5744.373833266667,0.24672597893842324,0.8752579325388125,-7.503895013772336,-20.81299664626416,47.52903813988467,6.8771460408970615
803,2018-11-23,1223.65,4309.3375,1.0,-0.27708732325494,-5.26424840850796,,,,,,,,,2.2317746470506856,-376.2366423357105,88.41698841698842,86.3066538090646,0.7413180668827408,-494.01693394476206,-0.3745692566426019,-305.8986127769068,1224.2800000000002,4665.205499999999,1216.37,5599.246222133333,-0.05145881661058819,0.5985021005121962,-7.628131279533121,-23.037185202437357,49.68884181371137,4.664797022468411
804,2018-11-24,1223.65,4352.98,0.0,0.0,1.01274267796383,,,,,,,,,1.975510355555821,-351.5395118992774,86.70520231213872,86.70520231213872,0.8601247155797864,-525.6108077139552,-0.1276304621981242,-349.8410517643165,1224.69,4475.013000000001,1217.1866666666667,5459.780222133332,-0.0849194490034183,0.5310059262342697,-2.7269864914359188,-20.27188233047348,65.67108441116423,9.771135711016992
805,2018-11-25,1223.65,3823.511667,0.0,0.0,-12.16335322009288,,,,,,,,,1.713656510219535,-378.8315428740541,86.70520231213872,88.35418671799808,0.9434048566890852,-586.6107660606003,0.0865766015793176,-397.1949946235733,1224.8200000000002,4305.3213334,1218.0033333333333,5288.078777733333,-0.09552424029653929,0.46360026381975644,-11.19102685000994,-27.695637154654875,65.67108441116423,9.668185979679127
806,2018-11-26,1223.4,3920.536667,1.0,-0.02043067870714,2.53758869986991,,,,,,,,,1.426211450356219,-356.4525641275502,88.5576923076923,89.04899135446685,0.9779587580519546,-619.9778472032922,0.264853032873845,-441.7515651395171,1224.28,4191.0326668,1218.8033333333333,5124.23,-0.07187898193222807,0.37714588900042445,-6.454161093583961,-23.490228444078422,65.25933900587698,21.64834062684897
807,2018-11-27,1221.2,3793.35,1.0,-0.17982671244074,-3.2441136967435398,,,,,,,,,0.8856551447526264,-331.9188039011393,88.48368522072937,87.44007670182167,0.8183874983442365,-649.2008175777291,0.3755599259679233,-483.2414156271595,1223.1100000000001,4039.9431667999997,1219.8466666666668,4949.884666666666,-0.15615929883657903,0.1109429053924733,-6.103877124472617,-23.364881094199223,71.95167981551872,14.657437587088415
808,2018-11-28,1213.25,4103.453846,1.0,-0.65099901735997,8.17493366022118,,,,,,,,,-0.5211312524624016,-250.75034064642136,87.44007670182167,87.44007670182167,0.0498528931789223,-639.9603785311729,0.3104185194101231,-514.5852082079622,1221.03,3998.7664359999994,1220.5900000000001,4798.6440342,-0.6371669819742326,-0.6013485281708145,2.617992615360667,-14.487221457673659,64.04592626136885,43.214465309090095
809,2018-11-29,1226.25,4263.783333,1.0,1.07150216361013,3.9071838752685597,,,,,,,,,0.2780400556112867,-156.88431633285313,87.4521072796935,85.93301435406698,0.4841935541671773,-612.6379059159954,0.345173526361534,-534.1957477495688,1221.55,3980.9271026,1222.1233333333334,4671.152589733333,0.38475707093447226,0.3376636836980352,7.105285354641706,-8.720958027119142,72.21260395632781,48.68825367362436
810,2018-11-30,1217.55,4278.77,1.0,-0.70948012232416,0.35148753652675,,,,,,,,,-0.3523512828956187,-78.17362619978394,85.56405353728489,85.29130850047756,0.1249539745517722,-583.0542641244338,0.3011296159995816,-543.9674510245418,1220.33,4071.9787692,1222.5033333333333,4572.619256399999,-0.22780723246990345,-0.4051795359794555,5.078396586056553,-6.42627868018351,55.64407524819943,82.19017876952947
811,2018-12-01,1217.55,4116.7775,0.0,0.0,-3.78595951640308,,,,,,,,,-0.7344882071363998,-35.498770821130165,85.68702290076335,85.68702290076335,-0.1579255134606683,-566.1541827877481,0.2093185901075316,-548.4047973771831,1219.16,4111.226935799999,1222.18,4473.991589733333,-0.13205813839037758,-0.3788312687165646,0.13500992007196647,-7.984236951921143,44.35425442123485,63.88106548953007
812,2018-12-02,1217.55,4167.546667,0.0,0.0,1.2332259151727099,,,,,,,,,-0.9393177777873052,9.58924898293617,85.68702290076335,86.65395614871306,-0.3777550210095342,-542.4115167628479,0.0919038678841184,-547.206141254316,1218.43,4186.0662692,1221.8566666666666,4381.278478666666,-0.0722240916589471,-0.3524690566542133,-0.44241063110401485,-4.878297800684665,44.35425442123485,78.30742587769089
813,2018-12-03,1230.3,4140.6,1.0,1.04718492053714,-0.6465834495237099,,,,,,,,,0.6072142929072615,43.88506322235594,86.0,85.6327307326356,0.4714128009511569,-519.7779767403435,0.1678056544975261,-541.7205083515215,1221.8399999999997,4193.4955,1222.3833333333334,4285.822478666667,0.6923983500294856,0.6476419017493024,-1.261370138587239,-3.3884389610053507,57.39760606227762,55.33709876717003
814,2018-12-04,1240.3,3961.493333,1.0,0.8128098837681799,-4.32562109356133,,,,,,,,,2.818013029016813,50.09767445093098,85.17110266159695,83.76068376068376,1.9290637976330345,-510.4094618196896,0.5200572831246277,-535.4582990451551,1224.6499999999999,4133.0375,1223.63,4196.325867533333,1.277916139305115,1.3623399230159317,-4.150559171069714,-5.596146294314629,64.75808730093637,15.321784967339338
